2018-06-08,278.19000244140625,SPY
2018-06-09,278.19000244140625,SPY
2018-06-10,278.19000244140625,SPY
2018-06-11,278.5599975585937,SPY
2018-06-12,278.9200134277344,SPY
2018-06-13,278.0299987792969,SPY
2018-06-14,278.7300109863281,SPY
2018-06-15,277.1300048828125,SPY
2018-06-16,277.1300048828125,SPY
2018-06-17,277.1300048828125,SPY
2018-06-18,276.5599975585937,SPY
2018-06-19,275.5,SPY
2018-06-20,275.9700012207031,SPY
2018-06-21,274.239990234375,SPY
2018-06-22,274.739990234375,SPY
2018-06-23,274.739990234375,SPY
2018-06-24,274.739990234375,SPY
2018-06-25,271.0,SPY
2018-06-26,271.6000061035156,SPY
2018-06-27,269.3500061035156,SPY
2018-06-28,270.8900146484375,SPY
2018-06-29,271.2799987792969,SPY
2018-06-30,271.2799987792969,SPY
2018-07-01,271.2799987792969,SPY
2018-07-02,271.8599853515625,SPY
2018-07-03,270.8999938964844,SPY
2018-07-04,270.8999938964844,SPY
2018-07-05,273.1099853515625,SPY
2018-07-06,275.4200134277344,SPY
2018-07-07,275.4200134277344,SPY
2018-07-08,275.4200134277344,SPY
2018-07-09,277.8999938964844,SPY
2018-07-10,278.8999938964844,SPY
2018-07-11,276.8599853515625,SPY
2018-07-12,279.3699951171875,SPY
2018-07-13,279.5899963378906,SPY
2018-07-14,279.5899963378906,SPY
2018-07-15,279.5899963378906,SPY
2018-07-16,279.3399963378906,SPY
2018-07-17,280.4700012207031,SPY
2018-07-18,281.0599975585937,SPY
2018-07-19,280.0,SPY
2018-07-20,279.67999267578125,SPY
2018-07-21,279.67999267578125,SPY
2018-07-22,279.67999267578125,SPY
2018-07-23,280.20001220703125,SPY
2018-07-24,281.6099853515625,SPY
2018-07-25,284.010009765625,SPY
2018-07-26,283.3399963378906,SPY
2018-07-27,281.4200134277344,SPY
2018-07-28,281.4200134277344,SPY
2018-07-29,281.4200134277344,SPY
2018-07-30,279.95001220703125,SPY
2018-07-31,281.3299865722656,SPY
2018-08-01,280.8599853515625,SPY
2018-08-02,282.3900146484375,SPY
2018-08-03,283.6000061035156,SPY
2018-08-04,283.6000061035156,SPY
2018-08-05,283.6000061035156,SPY
2018-08-06,284.6400146484375,SPY
2018-08-07,285.5799865722656,SPY
2018-08-08,285.4599914550781,SPY
2018-08-09,285.07000732421875,SPY
2018-08-10,283.1600036621094,SPY
2018-08-11,283.1600036621094,SPY
2018-08-12,283.1600036621094,SPY
2018-08-13,282.1000061035156,SPY
2018-08-14,283.8999938964844,SPY
2018-08-15,281.7799987792969,SPY
2018-08-16,284.0599975585937,SPY
2018-08-17,285.0599975585937,SPY
2018-08-18,285.0599975585937,SPY
2018-08-19,285.0599975585937,SPY
2018-08-20,285.6700134277344,SPY
2018-08-21,286.3399963378906,SPY
2018-08-22,286.1700134277344,SPY
2018-08-23,285.7900085449219,SPY
2018-08-24,287.510009765625,SPY
2018-08-25,287.510009765625,SPY
2018-08-26,287.510009765625,SPY
2018-08-27,289.7799987792969,SPY
2018-08-28,289.9200134277344,SPY
2018-08-29,291.4800109863281,SPY
2018-08-30,290.29998779296875,SPY
2018-08-31,290.3099975585937,SPY
2018-09-01,290.3099975585937,SPY
2018-09-02,290.3099975585937,SPY
2018-09-03,290.3099975585937,SPY
2018-09-04,289.8099975585937,SPY
2018-09-05,289.0299987792969,SPY
2018-09-06,288.1600036621094,SPY
2018-09-07,287.6000061035156,SPY
2018-09-08,287.6000061035156,SPY
2018-09-09,287.6000061035156,SPY
2018-09-10,288.1000061035156,SPY
2018-09-11,289.04998779296875,SPY
2018-09-12,289.1199951171875,SPY
2018-09-13,290.8299865722656,SPY
2018-09-14,290.8800048828125,SPY
2018-09-15,290.8800048828125,SPY
2018-09-16,290.8800048828125,SPY
2018-09-17,289.3399963378906,SPY
2018-09-18,290.9100036621094,SPY
2018-09-19,291.2200012207031,SPY
2018-09-20,293.5799865722656,SPY
2018-09-21,291.989990234375,SPY
2018-09-22,291.989990234375,SPY
2018-09-23,291.989990234375,SPY
2018-09-24,291.0199890136719,SPY
2018-09-25,290.75,SPY
2018-09-26,289.8800048828125,SPY
2018-09-27,290.69000244140625,SPY
2018-09-28,290.7200012207031,SPY
2018-09-29,290.7200012207031,SPY
2018-09-30,290.7200012207031,SPY
2018-10-01,291.7300109863281,SPY
2018-10-02,291.5599975585937,SPY
2018-10-03,291.7200012207031,SPY
2018-10-04,289.44000244140625,SPY
2018-10-05,287.82000732421875,SPY
2018-10-06,287.82000732421875,SPY
2018-10-07,287.82000732421875,SPY
2018-10-08,287.82000732421875,SPY
2018-10-09,287.3999938964844,SPY
2018-10-10,278.29998779296875,SPY
2018-10-11,272.1700134277344,SPY
2018-10-12,275.95001220703125,SPY
2018-10-13,275.95001220703125,SPY
2018-10-14,275.95001220703125,SPY
2018-10-15,274.3999938964844,SPY
2018-10-16,280.3999938964844,SPY
2018-10-17,280.45001220703125,SPY
2018-10-18,276.3999938964844,SPY
2018-10-19,276.25,SPY
2018-10-20,276.25,SPY
2018-10-21,276.25,SPY
2018-10-22,275.010009765625,SPY
2018-10-23,273.6099853515625,SPY
2018-10-24,265.32000732421875,SPY
2018-10-25,270.0799865722656,SPY
2018-10-26,265.3299865722656,SPY
2018-10-27,265.3299865722656,SPY
2018-10-28,265.3299865722656,SPY
2018-10-29,263.8599853515625,SPY
2018-10-30,267.7699890136719,SPY
2018-10-31,270.6300048828125,SPY
2018-11-01,273.510009765625,SPY
2018-11-02,271.8900146484375,SPY
2018-11-03,271.8900146484375,SPY
2018-11-04,271.8900146484375,SPY
2018-11-05,273.3900146484375,SPY
2018-11-06,275.1199951171875,SPY
2018-11-07,281.010009765625,SPY
2018-11-08,280.5,SPY
2018-11-09,277.760009765625,SPY
2018-11-10,277.760009765625,SPY
2018-11-11,277.760009765625,SPY
2018-11-12,272.57000732421875,SPY
2018-11-13,272.0599975585937,SPY
2018-11-14,270.20001220703125,SPY
2018-11-15,273.0199890136719,SPY
2018-11-16,273.7300109863281,SPY
2018-11-17,273.7300109863281,SPY
2018-11-18,273.7300109863281,SPY
2018-11-19,269.1000061035156,SPY
2018-11-20,264.1199951171875,SPY
2018-11-21,265.0199890136719,SPY
2018-11-22,265.0199890136719,SPY
2018-11-23,263.25,SPY
2018-11-24,263.25,SPY
2018-11-25,263.25,SPY
2018-11-26,267.5,SPY
2018-11-27,268.3999938964844,SPY
2018-11-28,274.5799865722656,SPY
