2018-02-27,278.1099853515625,278.9200134277344,274.3599853515625,99099200.0,SPY
2018-02-28,275.67999267578125,276.19000244140625,271.2900085449219,121907800.0,SPY
2018-03-01,271.4100036621094,273.1700134277344,266.0,176855100.0,SPY
2018-03-02,265.79998779296875,269.7200012207031,264.82000732421875,139083200.0,SPY
2018-03-03,265.79998779296875,269.7200012207031,264.82000732421875,0.0,SPY
2018-03-04,265.79998779296875,269.7200012207031,264.82000732421875,0.0,SPY
2018-03-05,267.7300109863281,272.8900146484375,267.6099853515625,97307400.0,SPY
2018-03-06,273.29998779296875,273.3900146484375,271.17999267578125,79213200.0,SPY
2018-03-07,270.4200134277344,273.17999267578125,270.20001220703125,87063500.0,SPY
2018-03-08,273.54998779296875,274.239990234375,272.4200134277344,66901200.0,SPY
2018-03-09,275.70001220703125,278.8699951171875,275.3399963378906,113625300.0,SPY
2018-03-10,275.70001220703125,278.8699951171875,275.3399963378906,0.0,SPY
2018-03-11,275.70001220703125,278.8699951171875,275.3399963378906,0.0,SPY
2018-03-12,279.20001220703125,279.9100036621094,278.0799865722656,71924800.0,SPY
2018-03-13,279.8399963378906,280.4100036621094,276.0299987792969,91968900.0,SPY
2018-03-14,277.8099975585937,278.0199890136719,274.6700134277344,105895100.0,SPY
2018-03-15,275.8800048828125,276.6099853515625,274.42999267578125,83433000.0,SPY
2018-03-16,274.5,275.3900146484375,274.1400146484375,100343700.0,SPY
2018-03-17,274.5,275.3900146484375,274.1400146484375,0.0,SPY
2018-03-18,274.5,275.3900146484375,274.1400146484375,0.0,SPY
2018-03-19,273.3500061035156,274.3999938964844,268.6199951171875,109208400.0,SPY
2018-03-20,270.94000244140625,271.6700134277344,270.17999267578125,59757300.0,SPY
2018-03-21,270.8999938964844,273.2699890136719,270.19000244140625,78709600.0,SPY
